,listing_id,name,host_id,host_name,neighbourhood_group,room_type,price,number_of_reviews,last_review,reviews_per_month,availability_365,rating,number_of_stays,5_stars,listing_added,latitude,longitude
7653,22352793,"Cozy, impeccable, sunlit West Village studio",108275491,Juan,"Manhattan, Chelsea",Entire home/apt,110$,1,12/28/2017,0.05,0,4.964298707,1.2,0.775452499,6/24/2017,40.74093,-74.00285
7654,20173972,Spacious bedroom w/ private entrance + roofdeck,4609956,Sarah,"Brooklyn, Bedford-Stuyvesant",Private room,80$,64,7/6/2019,2.73,116,4.921840071,76.8,0.917392802,12/31/2018,40.68438,-73.95688
7655,24065326,Bright 1 Bed w/Lrg Private Balcony in Williamsburg,16835514,Carla Isabel,"Brooklyn, Williamsburg",Entire home/apt,250$,16,7/3/2019,1.05,41,4.963819686,19.2,0.845930885,12/28/2018,40.71607,-73.96365
7656,22636548,Spacious & Chic 2-BR Home in Manhattan,158563237,Annika,"Manhattan, Inwood",Entire home/apt,225$,9,5/19/2019,0.65,364,3.981648899,10.8,0.712676237,11/13/2018,40.86958,-73.9172
7657,18888585,1 bedroom in 4 BR 1 bath Apt females only,131621761,Annette,"Brooklyn, East Flatbush",Private room,50$,0,,,0,,,,2/8/2018,40.65292,-73.94269
7658,8420870,"Perfect,  Private 1-Bdrm Union Squar",44350279,Jp,"Manhattan, Gramercy",Entire home/apt,190$,134,6/27/2019,3.2,270,3.040478887,160.8,0.741971812,12/22/2018,40.73572,-73.98735
7659,19157481,Renovated Private Room in Ridgewood Coliving Space,133802988,Sergii,"Queens, Ridgewood",Shared room,55$,2,10/28/2018,0.1,365,4.792087463,2.4,0.708053947,4/24/2018,40.70507,-73.90195
7660,16363923,Studio in West Village,107162130,Dennis,"Manhattan, West Village",Entire home/apt,,0,,,0,,,,4/19/2018,40.73021,-74.00663
7661,1552242,Single family home 2 bedrooms  2 bathrooms,8126811,Jessica,"Queens, Long Island City",Entire home/apt,250$,184,6/26/2019,2.65,84,4.048607102,220.8,0.606153642,12/21/2018,40.75676,-73.93463
7662,74860,"Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn",394752,Allison,"Brooklyn, Greenpoint",Private room,55$,1,3/28/2011,0.01,0,4.526023667,1.2,0.60733941,9/22/2010,40.72488,-73.95018
7663,28938631,❤️  Welcome to the Chelsea Charmer❤️,211391055,Vanessa,"Manhattan, Chelsea",Entire home/apt,299$,35,6/16/2019,3.75,277,3.749463389,42,0.73258475,12/11/2018,40.74552,-74.00021
7664,16917225,Glamorous Queen  room in the centre of EVERYTHING!,24405003,Bianca,"Manhattan, Chinatown",Private room,91$,49,6/30/2019,1.86,111,3.205466474,58.8,0.763311743,12/25/2018,40.71427,-73.99261
7665,21416357,Gorgeous Green Premium Suite! (Brooklyn),25036260,Jaye,"Brooklyn, Bushwick",Private room,80$,34,6/3/2019,2.07,207,4.106713768,40.8,0.753161221,11/28/2018,40.68826,-73.90933
7666,8173559,Bright Private Room with Big Closet,24982697,Fidelia,"Brooklyn, Sunset Park",Private room,70$,13,5/4/2019,0.28,326,4.853406981,15.6,0.846306556,10/29/2018,40.64355,-74.01908
7667,35615652,Room in a cozy Brooklyn apartment,19017210,Karl,"Brooklyn, Bedford-Stuyvesant",Private room,41$,1,7/2/2019,1,57,3.413237361,1.2,0.67766289,12/27/2018,40.67897,-73.94192
7668,14036591,Lovely room and location! - Williamsburg duplex,5367097,Benjamin,"Brooklyn, Williamsburg",Private room,45$,0,,,0,,,,4/2/2018,40.70658,-73.95001
7669,20815456,"Quiet/Modern Triplex loft, steps to prospect park!",1334160,Andrea,"Brooklyn, Prospect Heights",Private room,120$,37,7/3/2019,1.71,135,4.181191112,44.4,0.631225017,12/28/2018,40.67729,-73.96535
7670,31303661,New York Safe Haven (Females Only),222476614,Melanie,"Manhattan, Kips Bay",   Shared room      ,39$,0,,,348,,,,4/7/2018,40.74535,-73.97898
7671,21838962,Quiet Park Slope Sanctuary,6874341,Charlotte,"Brooklyn, Park Slope",Entire home/apt,115$,2,6/18/2018,0.11,0,3.503154117,2.4,0.64996961,12/13/2017,40.67145,-73.97143
7672,13309763,Large SOHO Artist Loft,75098888,Nate,"Manhattan, SoHo",Entire home/apt,450$,41,4/19/2019,1.16,0,4.265228326,49.2,0.77713391,10/14/2018,40.72535,-73.9966
7673,33836115,Private Room in PRIME Manhattan Location,119798153,Amy,"Manhattan, Upper East Side",Private room,79$,8,7/1/2019,4.53,31,3.203162435,9.6,0.697203174,12/26/2018,40.76853,-73.96407
7674,17716140,Beautiful sunny studio.,120761466,Atherly,"Brooklyn, Flatbush",Private room,90$,45,6/30/2019,1.64,363,4.868444313,54,0.914107379,12/25/2018,40.64765,-73.95804
7675,7646751,Great Room in Williamsburg Brooklyn,40027302,Kooky,"Brooklyn, Williamsburg",Private room,70$,90,6/30/2019,1.89,323,4.151245947,108,0.671940852,12/25/2018,40.72002,-73.96028
7676,29982941,Chelsea 1 BR in 4BR Penthouse Apt.,35699609,Lea,"Manhattan, Flatiron District",Private room,80$,0,,,0,,,,10/10/2018,40.74283,-73.99273
7677,29978942,Marcus’s place,43434770,Marcus,"Brooklyn, Bedford-Stuyvesant",Private room,50$,1,4/19/2019,0.37,0,4.851134495,1.2,0.773486785,10/14/2018,40.69522,-73.94027
7678,8185845,1-Bedroom Upper East Side Apartment!,30283594,Kara,"Manhattan, Upper East Side",Entire home/apt,249$,2,7/28/2018,0.1,273,4.453690772,2.4,0.761710447,1/22/2018,40.76391,-73.95938
7679,19344708,"City Retrieve3. Twin bed, lovely, simple",3542562,Jana,"Manhattan, Harlem",Private room,50$,0,,,78,,,,10/9/2018,40.82419,-73.94639
7680,12786165,Cozy Private room in Chelsea !,69598657,Vh,"Manhattan, Chelsea",Private room,75$,115,6/23/2019,2.99,37,4.566179467,138,0.881422422,12/18/2018,40.75094,-73.99748
7681,14322,Beautiful Apartment in Manhattan!!!,56284,Francesca,"Manhattan, Kips Bay",Entire home/apt,200$,19,3/25/2019,0.22,257,4.824159016,22.8,0.911031059,9/19/2018,40.73961,-73.98074
7682,8269318,Dreamy Private Bedroom Near Manhattan NYC.,22384027,Shahana,"Brooklyn, Crown Heights",Private room,39$,73,5/10/2019,1.57,33,3.90837303,87.6,0.742994964,11/4/2018,40.67112,-73.91685
7683,26374486,East Harlem Entire 1BR apt,198340695,Miho,"Manhattan, East Harlem",Entire home/apt,90$,0,,,0,,,,9/15/2018,40.78978,-73.94138
7684,4041189,"Cozy 1 bedroom + air mattress, 2 cats, sleeps 3",19755511,Agnieszka,"Manhattan, Washington Heights",Entire home/apt,80$,3,12/6/2018,0.05,0,3.185368045,3.6,0.70966365,6/2/2018,40.83469,-73.93961
7685,22842989,"Incredible VIEW, Incredible PRICE",21283448,Matt,"Brooklyn, Prospect-Lefferts Gardens",Entire home/apt,90$,37,1/2/2019,2.18,0,3.506979656,44.4,0.648290332,6/29/2018,40.65888,-73.95959
7686,24868754,Inexpensive Private Rm w/ NYC/SIUH/RUMC Access 3,104812805,Amarjit S,"Staten Island, Arrochar",Private room,33$,17,7/6/2019,1.2,316,4.921957954,20.4,0.927399457,12/31/2018,40.59679,-74.08444
7687,30376150,Nelson-Hamilton Family,225750872,Lauria,"Queens, Far Rockaway",Private room,60$,1,12/30/2018,0.16,90,4.28618477,1.2,0.744928289,6/26/2018,40.59349,-73.76377
7688,20729174,"Six in the City, Stay in Brooklyn Tour New York!",148444212,Sofia,"Brooklyn, East Flatbush",Entire home/apt,95$,55,7/2/2019,2.64,22,4.464166346,66,0.660396553,12/27/2018,40.65413,-73.94846
7689,400466,"Bright Brooklyn Flat w/Park Views, 30 day minimum",1985759,Esther,"Brooklyn, Prospect-Lefferts Gardens",Entire home/apt,,32,10/11/2016,0.37,50,4.600261279,38.4,0.898254009,4/7/2016,40.66009,-73.96237
7690,9237600,Private Cozy studio NBPC/Tribeca,17051015,Kerry,"Manhattan, Battery Park City",Entire home/apt,175$,0,,,0,,,,9/13/2018,40.71704,-74.0162
7691,23583435,2 bedroom tourist heaven with outdoor space.,156557516,Ali,"Queens, Long Island City",Entire home/apt,200$,54,6/23/2019,3.38,338,3.283650363,64.8,0.719268951,12/18/2018,40.76044,-73.92955
7692,20762089,Charming Boerum Hill Private 2 Bdrm Apt,12680161,Tirinda,"Brooklyn, Boerum Hill",Entire home/apt,250$,97,7/2/2019,4.48,39,3.194732422,116.4,0.736807264,12/27/2018,40.68418,-73.98373
7693,24653322,Cozy Ridgewood Apartment,131482216,Lynn,"Queens, Ridgewood",Entire home/apt,115$,14,1/1/2019,0.99,19,4.118537241,16.8,0.778662095,6/28/2018,40.71002,-73.90952
7694,30672441,Brooklyn Pvt Bedroom with an amazing rooftop!,229588502,Nat,"Brooklyn, Williamsburg",Private room,80$,0,,,0,,,,6/8/2018,40.71251,-73.96062
7695,14724479,Clean & Amazing Semi Private NYC Room by #1 Train,30499687,Jovanni & Natasha,"Bronx, Fieldston",Private room,59$,7,4/17/2017,0.21,0,3.81800681,8.4,0.745921481,10/12/2016,40.89581,-73.89778
7696,8194497,Charming Fort Greene park studio!,7430851,Aaron,"Brooklyn, Fort Greene",Entire home/apt,110$,2,9/18/2015,0.04,0,4.300756876,2.4,0.651679836,3/15/2015,40.68791,-73.97438
7697,12386579,Charming Private Library-Room,66961444,JoJo,"Manhattan, Inwood",Private room,50$,74,4/27/2019,1.98,310,3.505396978,88.8,0.626080776,10/22/2018,40.87133,-73.91562
7698,29734326,Luxurious apartment with spectacular city views,113834719,Daniel,"Manhattan, Chelsea",Entire home/apt,350$,0,,,0,,,,10/7/2018,40.75169,-74.00382
7699,7389120,Boutique apartment  by the Ocean,7365834,Alex,"Brooklyn, Sheepshead Bay",Entire home/apt,129$,45,6/23/2019,0.93,256,3.559763911,54,0.712192945,12/18/2018,40.58294,-73.95897
7700,11675095,Beauty Lrg furnished Stu 77 & B'way  Bay Windows,26584499,Ofir,"Manhattan, Upper West Side",Entire home/apt,150$,4,10/6/2018,0.1,220,3.283689848,4.8,0.764679899,4/2/2018,40.7824,-73.98215
7701,32340585,Enjoy privacy & comfort in Washington Heights 1BR,17174170,Angela,"Manhattan, Washington Heights",Entire home/apt,74$,4,3/24/2019,0.95,0,3.544032894,4.8,0.762343798,9/18/2018,40.85197,-73.92853
7702,1891274,Clinton Hill 1BR in charming 2BR,9832158,Daniel,"Brooklyn, Bedford-Stuyvesant",Private room,50$,6,10/24/2017,0.12,0,3.441298112,7.2,0.76358816,4/20/2017,40.68442,-73.95639
7703,9408123,Beautiful Loft - Willimsbrg Bedford,31368679,Brenda,"Brooklyn, Williamsburg",Entire home/apt,280$,13,10/29/2016,0.3,363,3.1651441,15.6,0.789948784,4/25/2016,40.71914,-73.95709
7704,33558241,Our sanctuary,4770121,Somaya,"Manhattan, Harlem",Entire home/apt,100$,1,4/26/2019,0.41,33,3.171634436,1.2,0.710196452,10/21/2018,40.82457,-73.94008
7705,1291261,Dream Apartment - Greenwich Village,7020798,Light,"Manhattan, Greenwich Village",Entire home/apt,150$,16,3/16/2019,0.22,35,4.378547443,19.2,0.65132263,9/10/2018,40.73104,-73.99957
7706,7850400,Quiet charming  Duplex,41367164,Haim,"Manhattan, Lower East Side",Entire home/apt,295$,63,7/1/2019,1.4,214,3.16593579,75.6,0.706004147,12/26/2018,40.72147,-73.98733
7707,35419996,Brand New 2BR in Times Square**WALK EVERYWHERE,225731818,Mengyuan,"Manhattan, Theater District",Entire home/apt,385$,1,6/23/2019,1,28,3.783552412,1.2,0.749007922,12/18/2018,40.75672,-73.98653
7708,5160871,Cozy Chelsea Studio,8780729,Ellen,"Manhattan, Chelsea",Entire home/apt,,31,12/5/2016,0.63,0,3.776566772,37.2,0.76287856,6/1/2016,40.7417,-73.9978
7709,21786868,Spacious Lower East Side with private balcony,78999831,Michael,"Manhattan, Lower East Side",Private room,200$,0,,,0,,,,6/2/2018,40.72221,-73.99084
7710,7749239,"1BR w/roof: Williamsburg, Brooklyn",10784441,Aaron,"Brooklyn, Williamsburg",Entire home/apt,111$,15,12/24/2017,0.32,0,3.738518642,18,0.783951443,6/20/2017,40.7149,-73.95588
7711,13960907,Quiet and Sunny bedroom @Williamsburg bedford,11040921,Nicolas,"Brooklyn, Williamsburg",Private room,70$,3,8/31/2016,0.08,0,4.656313202,3.6,0.638200833,2/26/2016,40.71576,-73.95586
7712,8520667,Room in 4 Bedroom Brooklyn Apt,9864136,Anthony,"Brooklyn, Bushwick",Private room,50$,2,11/1/2016,0.06,365,3.398746704,2.4,0.780163689,4/28/2016,40.68623,-73.91374
7713,17252229,Balcony on 2nd floor Entire Apt close to Subway,116268542,Sunshine,"Brooklyn, East New York",Entire home/apt,62$,98,6/25/2019,3.4,23,4.61291029,117.6,0.89504865,12/20/2018,40.67404,-73.88276
7714,8468180,Upper Westside 1 BR/1.5 Bath Apt,44593642,Charlie,"Manhattan, Upper West Side",Entire home/apt,225$,1,1/5/2016,0.02,0,3.355277299,1.2,0.61843123,7/2/2015,40.78385,-73.97466
7715,13801326,Beautiful book-filled room + garden in Bed Stuy,1916501,Josephine,"Brooklyn, Bedford-Stuyvesant",Private room,50$,0,,,0,,,,9/21/2018,40.68847,-73.95443
7716,7020266,Private room in sunny apt.,3524653,Simona,"Brooklyn, Williamsburg",Private room,90$,18,5/20/2019,0.37,280,4.612758951,21.6,0.897426366,11/14/2018,40.71688,-73.94162
7717,11649223,"3 Bedroom, family ready, in Harlem",254650,Brandi,"Manhattan, Harlem",Entire home/apt,250$,1,4/8/2016,0.03,0,4.04330661,1.2,0.649697257,10/4/2015,40.80306,-73.95308
7718,19081969,Beautiful Private Townhouse- Heart of Manhattan,21810947,Ellen,"Manhattan, Midtown",Entire home/apt,1200$,0,,,0,,,,8/13/2018,40.75488,-73.97134
7719,2137714,Casa de La Musica,1193933,Yoruba,"Brooklyn, Bushwick",Entire home/apt,200$,0,,,0,,,,9/29/2018,40.68342,-73.91017
7720,12404677,Loft room by the Brooklyn Bridge!,59958998,Alex,"Brooklyn, Downtown Brooklyn",Private room,80$,0,,,0,,,,4/23/2018,40.69449,-73.98367
7721,23779181,Sunny Bedroom in East Harlem,3734637,Ty,"Manhattan, East Harlem",Private room,30$,5,4/29/2019,0.33,0,3.30303875,6,0.675023923,10/24/2018,40.79232,-73.94634
7722,19825152,"Luxurious, Beautiful, Spacious 2BR in Williamsburg",140083988,Chris,"Brooklyn, Williamsburg",Entire home/apt,175$,102,6/21/2019,4.23,152,4.484579259,122.4,0.615527154,12/16/2018,40.7111,-73.9487
7723,21765318,Middle Bunk in Queer Co-Living Space for Men,34614054,Marco,"Brooklyn, Greenpoint",   Shared room      ,35$,16,6/23/2019,0.81,274,4.124213791,19.2,0.608654141,12/18/2018,40.72477,-73.94465
7724,21864747,Affordable & Sunny Bungalow in Prime Williamsburg,57291936,Rebecca,"Brooklyn, Williamsburg",Private room,70$,16,5/19/2019,0.85,3,4.142284547,19.2,0.768089781,11/13/2018,40.71568,-73.94415
7725,5054072,*SPLENDID* Fantastic 2 BR Apt near many Hospitals,25237492,Juliana,"Manhattan, Upper East Side",Entire home/apt,,17,2/2/2019,0.32,316,4.150100997,20.4,0.668920732,7/30/2018,40.7606,-73.96028
7726,35570995,Clean warm.peaceful.joyful.respectful,231378604,S.,"Manhattan, East Harlem",Private room,65$,0,,,319,,,,6/15/2018,40.78986,-73.94783
7727,30850215,wheelchair accessible apt near Columbia University,230653775,Jane,"Manhattan, Morningside Heights",Entire home/apt,150$,2,5/23/2019,0.55,0,4.906255137,2.4,0.690584246,11/17/2018,40.80672,-73.96547
7728,14913941,Crown Heights and Cozy Self-Catering,51752700,Loretta,"Brooklyn, Crown Heights",Entire home/apt,93$,48,5/25/2019,1.42,3,3.784566527,57.6,0.736795647,11/19/2018,40.67564,-73.95497
7729,16517394,Private room in super location in lower Manhattan,23970798,Maria,"Manhattan, Lower East Side",Private room,52$,4,3/15/2019,0.61,0,3.082697746,4.8,0.628887325,9/9/2018,40.71265,-73.98711
7730,30124398,"Beautiful 1865 Townhouse, 5 bedrm, Fireplace Sauna",4077993,Raquel,"Brooklyn, Crown Heights",Entire home/apt,460$,2,1/2/2019,0.27,0,3.542536491,2.4,0.746867069,6/29/2018,40.67536,-73.94237
7731,5659666,Andy's Place,29336125,Don,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,125$,64,5/30/2019,1.26,132,4.95485143,76.8,0.874744782,11/24/2018,40.68309,-73.92909
7732,33551810,Beautiful Fifth Avenue Studio with Garden,248282016,Angeline,"Manhattan, Upper East Side",home,180$,1,4/27/2019,0.41,77,4.575245109,1.2,0.653355115,10/22/2018,40.78513,-73.95588
7733,30688867,"Artistic, Cozy Space in Convenient Williamsburg",879277,Marnie,"Brooklyn, Williamsburg",Shared room,70$,4,6/2/2019,0.59,135,4.959542731,4.8,0.635067029,11/27/2018,40.70874,-73.95873
7734,585937,Comfortable 1 Bedroom in Greenpoint,2888900,Alex,"Brooklyn, Greenpoint",Entire home/apt,175$,102,6/25/2019,1.23,215,4.858001597,122.4,0.867296321,12/20/2018,40.72949,-73.95493
7735,479263,Mini Loft Williamsburg Bkln-Bedford,2373905,Jaime,"Brooklyn, Williamsburg",Entire home/apt,145$,36,1/19/2019,0.42,342,3.095653259,43.2,0.674974441,7/16/2018,40.7182,-73.95763
7736,30392704,Immaculate Chelsea 1BR w/ Water views + Doorman by Blueground,107434423,Blueground,"Manhattan, Chelsea",Entire home/apt,303$,0,,,332,,,,3/20/2018,40.74148,-73.99955
7737,30527900,Amazing large 1BR Brand New quiet moderm Charm!!!!,52671461,Andrea,"Manhattan, Kips Bay",Entire home/apt,200$,5,4/20/2019,0.72,338,4.598927421,6,0.649297173,10/15/2018,40.73963,-73.98002
7738,30063759,Cozy Manhattan Hideaway,14859699,Beau Augusto,"Manhattan, Washington Heights",Private room,29$,0,,,0,,,,9/12/2018,40.83649,-73.94383
7739,16337890,"Cozy Sunny Room in New Apartment by G, J, M trains",106634224,Andrei,"Brooklyn, Bedford-Stuyvesant",Private room,55$,0,,,0,,,,6/5/2018,40.69442,-73.94362
7740,35508218,Garden Flat,155137506,Dandey,"Queens, Laurelton",Entire home/apt,,8,7/6/2019,8,166,3.258952407,9.6,0.672463668,12/31/2018,40.68129,-73.74745
7741,28172338,Casas familiar,212157854,Camilo,"Bronx, Concourse",Private room,40$,1,10/13/2018,0.11,8,4.383389324,1.2,0.681694635,4/9/2018,40.83659,-73.91777
7742,422040,Gorgeous ! Best Location in NYC !,1090764,Lynda,"Manhattan, Upper West Side",Private room,99$,27,8/11/2017,0.31,189,4.210521435,32.4,0.732887206,2/5/2017,40.77995,-73.98342
7743,36388720,HUGE LUXURY CONDO – INCREDIBLE WATER VIEWS,273619215,Layla,"Manhattan, Upper West Side",Entire home/apt,750$,0,,,174,,,,5/15/2018,40.77665,-73.98867
7744,15873841,"Cozy Private Room in Sunset Park,BK",53635805,William,"Brooklyn, Sunset Park",Private room,38$,1,11/10/2016,0.03,0,4.554995318,1.2,0.732213497,5/7/2016,40.64759,-73.99812
7745,16581779,"2BR ""Café Brooklyn"" w/private Courtyard in BedStuy",109306113,Chad,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,149$,39,6/23/2019,2.87,75,3.271672128,46.8,0.667413042,12/18/2018,40.68488,-73.92706
7746,32554837,1718三人房,119692067,Qiulan,"Brooklyn, Sunset Park",Private room,60$,7,6/23/2019,3.13,84,4.538431865,8.4,0.758692056,12/18/2018,40.64486,-74.00255
7747,9248558,1 Queen Bed,48059119,Wolcott,"Manhattan, Midtown",Private room,159$,0,,,365,,,,5/29/2018,40.74784,-73.9862
7748,29926001,Room next to Central Park,158970615,Lia,"Manhattan, Upper East Side",Private room,115$,54,5/27/2019,7.47,0,4.158153159,64.8,0.730453503,11/21/2018,40.76464,-73.9593
7749,20662043,Brklyn · 2 Cozy Bedrooms one with private bathroom,109016966,Jorge,"Brooklyn, East Flatbush",Private room,50$,20,7/5/2019,0.88,244,3.785492473,24,0.784758502,12/30/2018,40.64641,-73.94956
7750,8164253,Huge Studio -East Vill/Alphbet City,43091823,Elizabeth,"Manhattan, East Village",Entire home/apt,120$,0,,,0,,,,5/4/2018,40.72362,-73.98519
7751,19282891,Extra Large 1br in the heart of Astoria!,139573,Kristin,"Queens, Astoria",Entire home/apt,150$,1,9/12/2017,0.05,0,4.608682481,1.2,0.612831277,3/9/2017,40.76272,-73.92656
7752,35229609,Prime Trendy Hells Kitchen Cozy Studio,264970269,Denis,"Manhattan, Hell's Kitchen",Entire home/apt,189$,4,7/1/2019,4,156,4.457273387,4.8,0.726347526,12/26/2018,40.76272,-73.99054
7753,35975000,"2beds Room steps to LGA, CitiField, JFK Manhattan",217463199,Marvy,"Queens, Flushing",Private room,80$,0,,,358,,,,7/24/2018,40.74345,-73.82721
7754,22815339,room D Manhattan private room,164886138,Eliahu,"Manhattan, Harlem",Private room,65$,1,4/10/2018,0.07,364,3.87685802,1.2,0.675114721,10/5/2017,40.81339,-73.95176
7755,23857837,Renovated room perfect for 2 guests exploring NYC,140057330,Joey,"Queens, Ridgewood",Private room,50$,22,6/24/2019,1.53,59,3.100467752,26.4,0.660970774,12/19/2018,40.69729,-73.90571
7756,6884509,Comfy Room in Williamsburg,640117,Simon,"Brooklyn, Williamsburg",Private room,80$,8,9/4/2017,0.17,0,3.018374527,9.6,0.618652585,3/1/2017,40.71314,-73.95535
7757,28761735,New york Multi-unit building,65827591,Nubia,"Queens, Maspeth",   Shared room      ,55$,0,,,47,,,,8/8/2018,40.73616,-73.89926
7758,2465962,1 BEDROOM ENTIRE HOME/APT❤ ASTORIA,1000014,Amy,"Queens, Astoria",Entire home/apt,125$,13,9/28/2015,0.22,0,4.676043477,15.6,0.871372683,3/25/2015,40.76122,-73.91163
7759,17475107,Partitioned (shared) Cozy Studio in Pelham Bay,86108833,Jonathan,"Bronx, Schuylerville",Shared room,20$,116,1/28/2019,4.09,5,4.477890024,139.2,0.672462731,7/25/2018,40.84034,-73.83007
7760,31858749,"Quiet, comfortable & bright apt in East Village",2582224,Daniel,"Manhattan, East Village",Entire home/apt,150$,1,4/30/2019,0.43,249,3.033157105,1.2,0.679767971,10/25/2018,40.72749,-73.98674
7761,35292625,Room-cabin in Hell's kitchen,137191484,Maria,"Manhattan, Hell's Kitchen",Private room,86$,1,6/5/2019,0.88,0,4.179468163,1.2,0.68091352,11/30/2018,40.76479,-73.98667
7762,21672349,A Bright Brooklyn Apartment With A Private Balcony,4434595,Jamie,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,98$,12,6/11/2019,0.62,0,3.323065021,14.4,0.641894581,12/6/2018,40.68717,-73.94557
7763,34023558,1 BR apartment in gut renovated historic building,88602231,Karol,"Brooklyn, Kensington",Entire home/apt,111$,0,,,21,,,,4/27/2018,40.64722,-73.9736
